Size,SizeRatio,Top1,Top5,W1,W10,W11,W12,W13,W14,W15,W16,W17,W18,W19,W2,W20,W21,W22,W23,W24,W25,W26,W27,W28,W29,W3,W30,W31,W32,W33,W34,W35,W36,W37,W38,W39,W4,W40,W41,W42,W43,W44,W45,W46,W47,W48,W49,W5,W50,W51,W52,W53,W54,W6,W7,W8,W9
81597184.0,0.09998513110973367,81.66,96.21,4.0,4.0,4.0,5.0,4.0,3.0,4.0,4.0,5.0,3.0,2.0,4.0,3.0,3.0,4.0,4.0,4.0,3.0,2.0,4.0,4.0,4.0,5.0,3.0,2.0,2.0,3.0,4.0,3.0,3.0,2.0,4.0,4.0,4.0,4.0,2.0,2.0,4.0,3.0,4.0,4.0,4.0,3.0,4.0,4.0,3.0,3.0,2.0,3.0,2.0,5.0,3.0,4.0,5.0
81330944.0,0.09965889385494488,73.25,92.38,4.0,5.0,5.0,4.0,5.0,4.0,3.0,4.0,3.0,5.0,5.0,4.0,4.0,4.0,5.0,4.0,5.0,5.0,5.0,5.0,5.0,4.0,5.0,3.0,5.0,5.0,5.0,5.0,4.0,4.0,4.0,2.0,3.0,5.0,2.0,3.0,4.0,2.0,3.0,4.0,3.0,3.0,1.0,4.0,5.0,4.0,2.0,2.0,3.0,1.0,4.0,5.0,3.0,4.0
81452608.0,0.09980797486969331,78.88,94.91,3.0,5.0,5.0,4.0,5.0,4.0,4.0,4.0,4.0,4.0,5.0,4.0,3.0,5.0,5.0,4.0,5.0,5.0,5.0,5.0,4.0,5.0,4.0,5.0,2.0,3.0,4.0,4.0,4.0,4.0,2.0,3.0,3.0,5.0,4.0,3.0,2.0,4.0,2.0,4.0,4.0,4.0,4.0,2.0,3.0,2.0,4.0,1.0,4.0,2.0,5.0,2.0,4.0,4.0
80583040.0,0.09874244948968965,74.51,92.77,2.0,2.0,3.0,3.0,2.0,3.0,3.0,1.0,4.0,3.0,4.0,4.0,4.0,4.0,4.0,1.0,4.0,1.0,4.0,3.0,4.0,4.0,3.0,4.0,2.0,1.0,4.0,4.0,4.0,3.0,4.0,3.0,2.0,4.0,4.0,4.0,3.0,4.0,3.0,4.0,4.0,3.0,2.0,3.0,3.0,3.0,1.0,4.0,2.0,3.0,4.0,4.0,3.0,3.0
81453824.0,0.09980946489561662,75.27,93.67,4.0,5.0,4.0,5.0,5.0,5.0,5.0,4.0,3.0,4.0,5.0,4.0,2.0,5.0,4.0,5.0,4.0,3.0,5.0,5.0,5.0,5.0,4.0,5.0,4.0,5.0,5.0,5.0,5.0,5.0,2.0,3.0,5.0,5.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,2.0,3.0,3.0,5.0,1.0,2.0,2.0,3.0,1.0,5.0,4.0,5.0,5.0
81549696.0,0.09992694167630739,79.16,94.77,2.0,4.0,5.0,3.0,5.0,4.0,4.0,3.0,5.0,4.0,5.0,5.0,5.0,3.0,3.0,3.0,4.0,5.0,5.0,5.0,4.0,5.0,4.0,4.0,1.0,3.0,4.0,3.0,4.0,4.0,4.0,3.0,4.0,5.0,4.0,4.0,2.0,3.0,3.0,2.0,3.0,4.0,3.0,2.0,5.0,4.0,2.0,2.0,4.0,4.0,5.0,4.0,4.0,4.0
79539776.0,0.09746408566990311,74.29,92.54,3.0,3.0,4.0,4.0,4.0,2.0,4.0,2.0,4.0,3.0,4.0,3.0,4.0,3.0,3.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,4.0,4.0,4.0,3.0,4.0,4.0,4.0,3.0,3.0,4.0,4.0,4.0,3.0,4.0,3.0,3.0,4.0,4.0,4.0,4.0,3.0,4.0,2.0,2.0,2.0,2.0,1.0,4.0,3.0,2.0,2.0
81414528.0,0.09976131353156847,78.26,94.39,2.0,5.0,5.0,4.0,5.0,5.0,3.0,5.0,3.0,4.0,5.0,5.0,5.0,5.0,5.0,4.0,4.0,3.0,4.0,4.0,4.0,5.0,5.0,2.0,3.0,4.0,4.0,3.0,2.0,3.0,1.0,1.0,1.0,4.0,4.0,4.0,2.0,4.0,3.0,2.0,1.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,3.0,3.0,4.0,5.0,5.0,3.0
80191040.0,0.09826211218546337,79.75,95.32,3.0,4.0,3.0,1.0,2.0,3.0,3.0,4.0,3.0,3.0,1.0,4.0,2.0,4.0,4.0,4.0,4.0,4.0,3.0,4.0,4.0,2.0,3.0,4.0,3.0,4.0,4.0,4.0,2.0,2.0,4.0,4.0,2.0,4.0,3.0,3.0,4.0,3.0,3.0,4.0,4.0,2.0,2.0,4.0,4.0,4.0,2.0,3.0,4.0,2.0,2.0,4.0,4.0,3.0
79897344.0,0.09790223171377449,81.26,95.82,4.0,1.0,4.0,1.0,4.0,4.0,3.0,4.0,1.0,4.0,3.0,4.0,4.0,4.0,4.0,3.0,4.0,4.0,3.0,4.0,3.0,3.0,4.0,3.0,4.0,4.0,4.0,4.0,4.0,2.0,3.0,4.0,2.0,2.0,2.0,4.0,4.0,4.0,3.0,3.0,3.0,2.0,4.0,3.0,3.0,4.0,4.0,3.0,3.0,3.0,4.0,4.0,4.0,3.0
81176512.0,0.09946966056268398,78.46,94.36,5.0,4.0,5.0,2.0,1.0,5.0,5.0,4.0,5.0,3.0,3.0,5.0,4.0,5.0,5.0,3.0,5.0,5.0,4.0,5.0,5.0,4.0,5.0,4.0,4.0,5.0,1.0,3.0,2.0,4.0,3.0,2.0,2.0,1.0,4.0,3.0,4.0,3.0,4.0,3.0,2.0,4.0,4.0,1.0,4.0,3.0,1.0,4.0,3.0,4.0,5.0,5.0,3.0,4.0
80869760.0,0.09909378191792373,72.19,91.53,2.0,4.0,3.0,3.0,3.0,1.0,4.0,4.0,4.0,4.0,4.0,3.0,4.0,4.0,4.0,3.0,2.0,3.0,3.0,4.0,4.0,4.0,4.0,3.0,2.0,3.0,4.0,1.0,4.0,4.0,3.0,3.0,4.0,4.0,4.0,4.0,2.0,2.0,3.0,4.0,4.0,4.0,3.0,4.0,4.0,2.0,3.0,3.0,2.0,1.0,4.0,4.0,4.0,3.0
79979264.0,0.09800261240755566,78.52,94.83,4.0,4.0,4.0,4.0,2.0,3.0,3.0,3.0,3.0,4.0,3.0,3.0,4.0,3.0,4.0,1.0,3.0,4.0,4.0,2.0,3.0,4.0,4.0,4.0,2.0,4.0,3.0,3.0,4.0,1.0,1.0,3.0,3.0,4.0,4.0,3.0,2.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,2.0,3.0,4.0,1.0,3.0,2.0,3.0,2.0,3.0,4.0
81127808.0,0.09940998110333439,79.63,94.84,2.0,3.0,3.0,4.0,4.0,4.0,3.0,4.0,4.0,3.0,4.0,2.0,4.0,3.0,2.0,3.0,2.0,4.0,4.0,4.0,2.0,4.0,4.0,4.0,4.0,3.0,3.0,3.0,4.0,3.0,3.0,3.0,4.0,4.0,4.0,4.0,4.0,3.0,3.0,3.0,4.0,4.0,4.0,3.0,4.0,4.0,3.0,1.0,3.0,3.0,4.0,1.0,3.0,4.0
80770240.0,0.09897183505946301,68.3,88.45,1.0,3.0,4.0,4.0,3.0,2.0,4.0,3.0,4.0,2.0,4.0,4.0,3.0,3.0,4.0,2.0,4.0,1.0,4.0,4.0,3.0,3.0,4.0,4.0,4.0,3.0,4.0,4.0,3.0,3.0,4.0,3.0,4.0,3.0,3.0,2.0,4.0,3.0,4.0,3.0,3.0,2.0,3.0,3.0,4.0,4.0,4.0,3.0,3.0,3.0,4.0,2.0,3.0,3.0
81481280.0,0.09984310811251672,78.11,94.27,3.0,2.0,3.0,3.0,4.0,4.0,4.0,4.0,4.0,3.0,4.0,3.0,3.0,3.0,4.0,3.0,3.0,3.0,2.0,4.0,4.0,4.0,4.0,3.0,2.0,2.0,4.0,4.0,4.0,3.0,4.0,2.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,3.0,3.0,3.0,1.0,3.0,1.0,3.0,4.0,4.0,3.0,3.0,4.0,1.0,4.0,4.0
81584896.0,0.09997007400566649,79.32,94.64,4.0,3.0,2.0,3.0,4.0,4.0,4.0,4.0,3.0,2.0,4.0,4.0,4.0,4.0,3.0,2.0,3.0,2.0,3.0,3.0,4.0,2.0,2.0,4.0,3.0,3.0,4.0,4.0,3.0,4.0,3.0,4.0,4.0,3.0,4.0,4.0,3.0,1.0,3.0,4.0,4.0,3.0,2.0,4.0,3.0,3.0,1.0,3.0,2.0,3.0,4.0,4.0,3.0,3.0
80671488.0,0.0988508292700065,78.03,94.41,4.0,3.0,4.0,4.0,4.0,3.0,4.0,3.0,4.0,3.0,1.0,4.0,4.0,2.0,4.0,2.0,4.0,3.0,2.0,3.0,3.0,4.0,2.0,4.0,2.0,4.0,3.0,4.0,4.0,4.0,4.0,2.0,3.0,4.0,3.0,4.0,4.0,3.0,4.0,4.0,4.0,4.0,4.0,2.0,2.0,4.0,3.0,3.0,1.0,2.0,3.0,1.0,2.0,4.0
80028416.0,0.09806284082382435,81.58,95.94,4.0,3.0,3.0,4.0,4.0,4.0,4.0,2.0,4.0,4.0,4.0,2.0,4.0,4.0,3.0,3.0,4.0,4.0,4.0,3.0,2.0,3.0,4.0,4.0,2.0,2.0,4.0,3.0,2.0,4.0,4.0,3.0,3.0,4.0,2.0,3.0,3.0,3.0,3.0,4.0,2.0,3.0,3.0,4.0,4.0,2.0,4.0,2.0,3.0,3.0,4.0,4.0,4.0,4.0
81598400.0,0.09998662113565698,81.51,95.95,5.0,4.0,5.0,4.0,4.0,4.0,4.0,3.0,1.0,4.0,3.0,4.0,3.0,2.0,3.0,1.0,4.0,4.0,4.0,4.0,4.0,3.0,5.0,4.0,4.0,3.0,3.0,4.0,3.0,3.0,4.0,4.0,4.0,5.0,3.0,3.0,4.0,3.0,4.0,3.0,2.0,4.0,2.0,3.0,5.0,4.0,3.0,3.0,2.0,3.0,4.0,5.0,5.0,5.0
80756288.0,0.09895473897255341,81.07,95.59,3.0,4.0,4.0,4.0,4.0,4.0,2.0,3.0,3.0,4.0,4.0,3.0,3.0,4.0,4.0,3.0,4.0,2.0,4.0,4.0,4.0,3.0,3.0,3.0,3.0,3.0,4.0,2.0,2.0,3.0,4.0,4.0,3.0,4.0,4.0,3.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,4.0,3.0,3.0,1.0,2.0,3.0,4.0,3.0,4.0,4.0
80177536.0,0.09824556505547288,73.86,92.71,2.0,4.0,3.0,3.0,4.0,4.0,3.0,3.0,2.0,2.0,4.0,3.0,4.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,4.0,3.0,4.0,4.0,4.0,4.0,4.0,3.0,4.0,2.0,4.0,3.0,4.0,4.0,2.0,3.0,4.0,4.0,4.0,3.0,2.0,2.0,4.0,2.0,4.0,3.0,3.0,3.0,1.0,3.0,4.0,2.0,4.0
80839424.0,0.0990566096922579,80.48,95.47,4.0,3.0,4.0,4.0,3.0,1.0,4.0,3.0,2.0,2.0,3.0,3.0,4.0,4.0,3.0,3.0,4.0,2.0,4.0,4.0,3.0,4.0,3.0,4.0,4.0,3.0,4.0,4.0,4.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,2.0,3.0,3.0,4.0,3.0,3.0,3.0,3.0,2.0,3.0,2.0,4.0,4.0
80601856.0,0.0987655056802925,79.04,94.89,4.0,3.0,3.0,3.0,1.0,4.0,4.0,4.0,4.0,3.0,4.0,4.0,4.0,3.0,3.0,4.0,3.0,1.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,2.0,1.0,4.0,4.0,4.0,3.0,4.0,3.0,4.0,3.0,2.0,2.0,4.0,2.0,4.0,4.0,4.0,3.0,4.0,3.0,2.0,3.0,3.0,3.0,4.0,2.0,4.0,4.0
80813632.0,0.09902500545820023,77.84,94.43,3.0,3.0,4.0,3.0,3.0,4.0,4.0,4.0,4.0,2.0,4.0,4.0,2.0,2.0,2.0,4.0,4.0,3.0,3.0,3.0,4.0,4.0,4.0,1.0,4.0,3.0,4.0,4.0,4.0,4.0,4.0,3.0,4.0,4.0,2.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,1.0,3.0,4.0,2.0,1.0,3.0,3.0,3.0,3.0,4.0,4.0,4.0
80670272.0,0.09884933924408318,82.02,95.96,3.0,4.0,3.0,3.0,4.0,4.0,4.0,3.0,3.0,2.0,3.0,2.0,3.0,4.0,4.0,3.0,2.0,4.0,3.0,4.0,4.0,4.0,3.0,4.0,2.0,3.0,4.0,4.0,3.0,4.0,2.0,4.0,2.0,4.0,3.0,3.0,4.0,2.0,3.0,3.0,4.0,2.0,4.0,4.0,4.0,4.0,3.0,2.0,3.0,3.0,3.0,3.0,4.0,3.0
80956992.0,0.09920067167231726,80.72,95.62,3.0,4.0,3.0,4.0,4.0,4.0,3.0,4.0,4.0,3.0,4.0,3.0,4.0,4.0,4.0,4.0,4.0,1.0,4.0,4.0,4.0,4.0,3.0,4.0,4.0,4.0,4.0,4.0,3.0,4.0,4.0,2.0,2.0,3.0,3.0,3.0,4.0,4.0,4.0,3.0,3.0,2.0,4.0,4.0,2.0,4.0,4.0,1.0,3.0,3.0,2.0,4.0,3.0,2.0
80940608.0,0.09918059553356103,80.95,95.51,3.0,4.0,4.0,4.0,4.0,4.0,3.0,3.0,3.0,4.0,3.0,4.0,4.0,4.0,3.0,4.0,3.0,3.0,1.0,4.0,4.0,2.0,4.0,2.0,4.0,3.0,2.0,4.0,4.0,3.0,4.0,4.0,4.0,3.0,4.0,4.0,3.0,4.0,4.0,3.0,2.0,4.0,3.0,4.0,3.0,4.0,2.0,3.0,2.0,3.0,3.0,2.0,2.0,2.0
79635200.0,0.09758101349367476,78.07,94.37,4.0,2.0,4.0,4.0,3.0,4.0,4.0,4.0,4.0,4.0,1.0,2.0,1.0,4.0,4.0,2.0,3.0,3.0,4.0,4.0,4.0,2.0,2.0,3.0,3.0,4.0,3.0,2.0,4.0,4.0,2.0,3.0,4.0,3.0,3.0,4.0,3.0,4.0,4.0,3.0,3.0,4.0,3.0,4.0,2.0,4.0,4.0,1.0,3.0,2.0,3.0,3.0,2.0,4.0
80601856.0,0.0987655056802925,81.42,96.13,4.0,4.0,4.0,4.0,3.0,3.0,1.0,4.0,4.0,4.0,3.0,4.0,4.0,2.0,3.0,3.0,4.0,4.0,4.0,2.0,4.0,3.0,2.0,3.0,4.0,2.0,4.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,4.0,2.0,4.0,3.0,3.0,3.0,2.0,3.0,3.0,3.0,3.0,3.0,4.0,3.0,2.0,3.0
79708928.0,0.09767135611807781,79.04,94.76,4.0,4.0,4.0,4.0,3.0,1.0,4.0,4.0,3.0,4.0,4.0,4.0,4.0,4.0,3.0,4.0,4.0,3.0,4.0,2.0,4.0,4.0,3.0,3.0,2.0,4.0,4.0,4.0,4.0,3.0,3.0,3.0,4.0,3.0,4.0,1.0,4.0,4.0,3.0,4.0,4.0,4.0,1.0,2.0,4.0,3.0,3.0,3.0,3.0,2.0,3.0,4.0,3.0,4.0
79524608.0,0.09744549955707019,82.49,96.19,4.0,2.0,4.0,4.0,4.0,3.0,4.0,3.0,3.0,4.0,4.0,4.0,4.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,4.0,1.0,2.0,4.0,4.0,3.0,4.0,4.0,4.0,3.0,3.0,2.0,4.0,4.0,3.0,2.0,2.0,3.0,4.0,4.0,3.0,4.0,2.0,4.0,2.0,3.0,3.0,3.0,3.0,4.0,3.0,3.0,4.0
81367808.0,0.0997040651671464,80.68,95.39,4.0,4.0,3.0,4.0,3.0,4.0,4.0,3.0,4.0,3.0,4.0,4.0,4.0,4.0,2.0,3.0,4.0,3.0,4.0,3.0,3.0,3.0,4.0,3.0,4.0,4.0,2.0,3.0,4.0,4.0,2.0,4.0,2.0,4.0,3.0,3.0,4.0,1.0,2.0,4.0,4.0,3.0,4.0,3.0,4.0,4.0,3.0,4.0,1.0,2.0,4.0,4.0,2.0,3.0
79491840.0,0.09740534727955773,81.28,95.33,4.0,3.0,4.0,3.0,4.0,3.0,4.0,4.0,4.0,4.0,4.0,3.0,4.0,4.0,4.0,3.0,4.0,3.0,3.0,4.0,4.0,3.0,4.0,4.0,4.0,3.0,3.0,4.0,3.0,3.0,4.0,3.0,1.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,4.0,4.0,3.0,4.0,2.0,1.0,2.0,2.0,3.0,4.0,4.0,4.0,4.0
80835328.0,0.09905159065756883,81.5,95.69,4.0,4.0,3.0,4.0,4.0,4.0,3.0,4.0,4.0,3.0,3.0,3.0,4.0,3.0,4.0,3.0,2.0,3.0,4.0,1.0,3.0,3.0,4.0,4.0,3.0,4.0,2.0,4.0,3.0,4.0,4.0,4.0,3.0,4.0,4.0,4.0,4.0,2.0,3.0,4.0,3.0,4.0,4.0,2.0,3.0,1.0,3.0,3.0,3.0,3.0,2.0,3.0,4.0,4.0
81141312.0,0.09942652823332489,83.2,96.28,3.0,4.0,4.0,2.0,4.0,4.0,4.0,3.0,4.0,4.0,3.0,4.0,4.0,3.0,4.0,4.0,4.0,4.0,4.0,3.0,3.0,4.0,4.0,3.0,4.0,3.0,4.0,2.0,3.0,4.0,3.0,4.0,3.0,4.0,3.0,4.0,4.0,3.0,4.0,4.0,4.0,4.0,2.0,2.0,3.0,3.0,3.0,2.0,3.0,3.0,4.0,3.0,4.0,3.0
80722304.0,0.09891309666911763,80.71,95.45,2.0,4.0,3.0,4.0,4.0,4.0,3.0,4.0,4.0,4.0,4.0,4.0,3.0,3.0,4.0,3.0,2.0,4.0,4.0,4.0,4.0,4.0,3.0,4.0,4.0,3.0,3.0,4.0,3.0,3.0,4.0,4.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,3.0,1.0,3.0,4.0,2.0,3.0,3.0,2.0,3.0,4.0,4.0,4.0,4.0
81416960.0,0.0997642935834151,82.82,96.17,4.0,4.0,3.0,3.0,3.0,4.0,3.0,3.0,3.0,2.0,2.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,3.0,2.0,4.0,3.0,4.0,2.0,2.0,3.0,3.0,3.0,3.0,4.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,4.0,2.0,4.0,3.0,4.0,4.0,3.0,4.0,4.0,2.0,3.0,3.0,3.0,4.0,3.0,4.0
80909056.0,0.09914193328197188,81.93,95.89,4.0,4.0,4.0,4.0,4.0,3.0,4.0,4.0,3.0,4.0,4.0,4.0,4.0,3.0,4.0,3.0,4.0,4.0,3.0,4.0,4.0,4.0,4.0,3.0,1.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,4.0,3.0,4.0,3.0,2.0,2.0,4.0,4.0,3.0,3.0,4.0,4.0,4.0,4.0,2.0,1.0,2.0,3.0,4.0,4.0,4.0,4.0
81150720.0,0.09943805632862632,82.12,96.05,4.0,3.0,4.0,4.0,3.0,4.0,1.0,4.0,4.0,4.0,3.0,4.0,3.0,4.0,4.0,3.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,4.0,4.0,2.0,3.0,3.0,3.0,4.0,4.0,2.0,4.0,3.0,3.0,3.0,2.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,4.0,4.0,4.0
81582016.0,0.09996654499690075,83.16,96.39,5.0,1.0,3.0,3.0,3.0,3.0,4.0,3.0,2.0,4.0,4.0,5.0,4.0,4.0,4.0,3.0,3.0,4.0,4.0,4.0,2.0,4.0,5.0,4.0,3.0,3.0,2.0,3.0,3.0,4.0,4.0,4.0,4.0,5.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,2.0,3.0,3.0,3.0,3.0,2.0,3.0,4.0,3.0,5.0,3.0,3.0,3.0
79662656.0,0.09761465671057486,77.16,93.87,3.0,3.0,3.0,4.0,4.0,4.0,3.0,2.0,3.0,4.0,4.0,3.0,4.0,3.0,4.0,4.0,4.0,4.0,4.0,3.0,4.0,4.0,4.0,3.0,3.0,3.0,4.0,4.0,4.0,3.0,2.0,4.0,4.0,3.0,4.0,2.0,4.0,3.0,4.0,4.0,4.0,3.0,4.0,3.0,2.0,3.0,3.0,2.0,3.0,1.0,4.0,4.0,4.0,3.0
81412864.0,0.09975927454872605,83.34,96.5,4.0,4.0,4.0,3.0,3.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,3.0,4.0,4.0,3.0,4.0,4.0,2.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,2.0,3.0,4.0,4.0,4.0,3.0,2.0,4.0,3.0,3.0,3.0,3.0,2.0,3.0,3.0,3.0,3.0,4.0,4.0
80941824.0,0.09918208555948435,80.11,95.22,4.0,4.0,4.0,3.0,3.0,3.0,3.0,3.0,4.0,4.0,3.0,4.0,2.0,4.0,4.0,3.0,4.0,4.0,2.0,4.0,3.0,4.0,4.0,4.0,4.0,4.0,3.0,4.0,4.0,4.0,4.0,1.0,4.0,3.0,4.0,3.0,3.0,4.0,4.0,4.0,4.0,3.0,4.0,3.0,3.0,3.0,1.0,3.0,3.0,2.0,4.0,4.0,4.0,4.0
81408768.0,0.09975425551403698,82.24,95.86,4.0,3.0,4.0,4.0,4.0,4.0,3.0,2.0,4.0,4.0,4.0,3.0,3.0,4.0,4.0,3.0,4.0,2.0,4.0,4.0,4.0,4.0,4.0,4.0,2.0,4.0,2.0,4.0,2.0,4.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,3.0,4.0,2.0,4.0,4.0,3.0,4.0,3.0,3.0,2.0,1.0,3.0,4.0,4.0,4.0,4.0
80425728.0,0.098549687188663,83.64,96.62,4.0,4.0,4.0,3.0,4.0,3.0,4.0,4.0,4.0,3.0,4.0,4.0,4.0,4.0,4.0,3.0,3.0,3.0,4.0,3.0,2.0,3.0,3.0,4.0,3.0,4.0,4.0,3.0,3.0,4.0,4.0,4.0,4.0,3.0,3.0,3.0,3.0,4.0,4.0,3.0,3.0,3.0,3.0,3.0,4.0,3.0,3.0,3.0,2.0,3.0,4.0,3.0,4.0,4.0
81392384.0,0.09973417937528076,83.98,96.75,4.0,3.0,4.0,4.0,3.0,4.0,4.0,3.0,4.0,4.0,3.0,4.0,3.0,4.0,4.0,2.0,4.0,2.0,3.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,3.0,4.0,4.0,4.0,3.0,4.0,4.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,4.0,3.0,3.0,3.0,3.0,3.0,4.0,3.0,4.0,4.0
81358400.0,0.09969253707184497,82.0,96.36,3.0,4.0,4.0,4.0,4.0,3.0,4.0,4.0,4.0,3.0,2.0,4.0,3.0,4.0,4.0,4.0,3.0,4.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,2.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,4.0,4.0,3.0,4.0,4.0,3.0,4.0,3.0,3.0,4.0,2.0,2.0,2.0,3.0,2.0,4.0,4.0,3.0,4.0
81441536.0,0.09979440779154945,81.21,95.93,4.0,3.0,4.0,2.0,4.0,4.0,4.0,4.0,4.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,3.0,3.0,2.0,4.0,1.0,4.0,4.0,3.0,4.0,4.0,4.0,4.0,4.0,1.0,4.0,4.0,4.0,3.0,4.0,2.0,4.0,4.0,3.0,3.0,2.0,2.0,2.0,3.0,4.0,4.0,4.0
80741120.0,0.09893615285972049,83.23,96.54,4.0,4.0,4.0,4.0,3.0,4.0,4.0,4.0,4.0,4.0,3.0,4.0,3.0,3.0,4.0,4.0,3.0,3.0,3.0,4.0,4.0,2.0,3.0,4.0,3.0,4.0,3.0,4.0,4.0,4.0,2.0,4.0,4.0,4.0,4.0,4.0,3.0,4.0,4.0,4.0,4.0,3.0,2.0,3.0,4.0,3.0,2.0,2.0,3.0,3.0,3.0,4.0,4.0,4.0
79913728.0,0.09792230785253073,82.86,96.43,4.0,3.0,3.0,3.0,3.0,4.0,3.0,4.0,4.0,3.0,2.0,4.0,4.0,3.0,4.0,4.0,4.0,4.0,4.0,3.0,4.0,3.0,3.0,4.0,4.0,4.0,4.0,4.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,4.0,2.0,3.0,3.0,4.0,3.0,2.0,3.0,3.0,2.0,4.0,3.0,4.0,4.0
