"W1","A1","W2","A2","W3","A3","W4","A4","W5","A5","W6","A6","W7","A7","W8","A8","W9","A9","W10","A10","W11","A11","W12","A12","W13","A13","W14","A14","W15","A15","W16","A16","W17","A17","W18","A18","W19","A19","Top1","Top5"
0.204067914746702,0.143426083959639,0.521193813532591,0.946106299757957,0.902920540422201,0.497168115340173,0.126796126365662,0.251305917277932,0.213903826661408,0.163367648608983,0.560362795367837,0.353319719433784,0.833522608503699,0.0532429711893201,0.713517628610134,0.959629829972982,0.755848529748619,0.554798072203994,0.0420814007520676,0.891623827628791,0.736670549958944,0.625859012827277,0.111467881128192,0.315659712068737,0.0273975357413292,0.664497844874859,0.491688804700971,0.881043661385775,0.627683226019144,0.328294912353158,0.774865537881851,0.435472073964775,0.152355594560504,0.118829088285565,0.40498682949692,0.601254804059863,0.118162736296654,0.362009183503687,6.82,19.54
0.972531334497035,0.660416873171926,0.0584010230377316,0.48361892811954,0.282795369625092,0.877205707132816,0.911762858740985,0.795148873701692,0.589892468415201,0.871676987037063,0.40455259848386,0.898695995099843,0.420311136171222,0.580092996358871,0.0245291059836745,0.137887699529529,0.244884732179344,0.410217527300119,0.727196503430605,0.328214712440968,0.434900886379182,0.443078975193202,0.845630139112473,0.583678105846047,0.51998483762145,0.363967786543071,0.658206990920007,0.218920939601958,0.10794194880873,0.534317302517593,0.350183147005737,0.925387310795486,0.865855211392045,0.692674357444048,0.664508068934083,0.0224276967346668,0.639589139260352,0.860381686128676,0.1,0.5
0.552915086969733,0.266993205994368,0.316513536497951,0.631839822046459,0.0391088547185063,0.166109315119684,0.645513106137514,0.0540814595296979,0.487230529077351,0.591054860502481,0.774848042055964,0.619394287467003,0.64559717476368,0.957795458845794,0.89568904042244,0.283430464565754,0.306457561440766,0.801433373242617,0.848246485926211,0.626897906884551,0.0662544695660472,0.840607827529311,0.734677689149976,0.106073719449341,0.292479195632041,0.171188381500542,0.786825920455158,0.335022215731442,0.891319482587278,0.894519386813045,0.624239622615278,0.651648227125406,0.272661519236863,0.343431103043258,0.907851948402822,0.778447764925659,0.867057234980166,0.735496736131608,77.38,93.91
0.254910282790661,0.789049885235727,0.853892109356821,0.157138337381184,0.645561353303492,0.708263792097569,0.423288627527654,0.523486946709454,0.865149750374258,0.381760618649423,0.182607472874224,0.136524577625096,0.108366318047047,0.422175889834762,0.334556459449232,0.618777358904481,0.694268149323761,0.164696207270026,0.413253461010754,0.0633691074326634,0.762540303170681,0.0250210417434573,0.472195234149694,0.869191836565733,0.784207654185593,0.862846000120044,0.110145447775722,0.54789949208498,0.371586741879582,0.219682610593736,0.00082625076174736,0.145742226392031,0.74763944093138,0.971978654153645,0.147841978818178,0.355932095088065,0.376777790486813,0.236890359781682,0.04,0.49
0.462297991849482,0.412075902335346,0.149058011360466,0.862040096893907,0.20086436253041,0.570538210682571,0.0178252980113029,0.920144817791879,0.107404261827469,0.700160033069551,0.902925413101912,0.77899363450706,0.930079579353333,0.332708094269037,0.238729238510132,0.85557428188622,0.118102144449949,0.977087095379829,0.294142317958176,0.16897305753082,0.145694062113762,0.29190606996417,0.88464083429426,0.940115815959871,0.220597508363426,0.0979555500671268,0.223257701843977,0.821185111068189,0.610474253073335,0.735286794602871,0.178109196014702,0.0593255395069718,0.572223702445626,0.473447827622294,0.500475659035146,0.690690273419023,0.916948994621634,0.112811326049268,0.08,0.47
0.728808551095426,0.893970996141434,0.678573716431856,0.33332622423768,0.610036089085042,0.0540799908339977,0.802929791621864,0.376310921274126,0.729485476389527,0.272613484412432,0.061602788977325,0.480712528340518,0.315941594541073,0.797088072635233,0.554500668309629,0.0542028993368149,0.882636975497007,0.113790171220899,0.982921429909766,0.605549205094576,0.963133702985942,0.609124139882624,0.150479161180556,0.207268750295043,0.728136754594743,0.930235184729099,0.923713394440711,0.0458688605576754,0.153408414684236,0.378813208080828,0.696786684915423,0.549602665938437,0.409502623602748,0.836111925542355,0.303453970700502,0.173936128616333,0.340803130529821,0.609564355574548,73.99,92.83
0.812243811786175,0.0374139975756407,0.946340127848089,0.559981108643115,0.868364186957479,0.780494797043502,0.506437074393034,0.648487187922001,0.316522471606731,0.0532317962497473,0.679832570254803,0.0139097552746534,0.618131017312407,0.678697230294347,0.433588735759258,0.398960134014487,0.567149849608541,0.722898634150624,0.596429791301489,0.435497606173158,0.53583203162998,0.240967031568289,0.261431495659053,0.731503994204104,0.459556149318814,0.597108541056514,0.553060029633343,0.400165094062686,0.84683704469353,0.0500466339290142,0.453295471146703,0.775490252301097,0.940195270814002,0.190237819217145,0.0619339654222131,0.931436306796968,0.16195226367563,0.984437116421759,0.14,0.54
0.0122861173003912,0.516440411098301,0.476027673110366,0.0258881440386176,0.441613582894206,0.344122212380171,0.284074804745615,0.17908027023077,0.940533282235265,0.981763248331845,0.277018315158784,0.749699558131397,0.128020046278834,0.205546817742288,0.867450154386461,0.690499726682901,0.433581681922078,0.367383569478989,0.157284460961819,0.871953115798533,0.355218131095171,0.925382108427584,0.523913596756756,0.495714545249939,0.967701395973563,0.437200737185776,0.346836447715759,0.749848845414817,0.389764573425055,0.812713463790715,0.921678588725626,0.269953770563006,0.0394407780840993,0.623228245414793,0.759443486109376,0.445871111936867,0.58188253454864,0.487934649921954,71.31,90.96
0.0381093807518482,0.0304723139852285,0.0300815515220165,0.23202065564692,0.112738518044353,0.00898962654173374,0.986439052037895,0.430627193301916,0.900225825607777,0.359054597094655,0.237999788485467,0.313993177376688,0.658044080249965,0.509646253660321,0.448986801318824,0.753201824612916,0.926163776777685,0.45736088603735,0.386736035346985,0.391033581458032,0.320641406811774,0.268742306157947,0.06324278190732,0.381551319733262,0.102008787915111,0.0104891965165734,0.445799780078232,0.309392446652055,0.512597380205989,0.122242433018982,0.341556699946523,0.380609713494778,0.0111400680616498,0.244024395011365,0.647745084948838,0.25330148730427,0.77902464941144,0.0650812098756433,45.01,71.67
0.769707823172212,0.5407036812976,0.547558252699673,0.697750229388475,0.701612802222371,0.615657900460064,0.209407411515713,0.898054163902998,0.280096339061856,0.676259026862681,0.82834816724062,0.921905683353543,0.0880993483588099,0.106834418140352,0.758275147527456,0.0867769112810493,0.0735874017700553,0.570657813921571,0.827842120081186,0.829564239829779,0.507176684215665,0.584375369362533,0.831095868721604,0.640772248618305,0.593795830383897,0.95945848710835,0.653335489332676,0.588675967417657,0.21954873483628,0.76381503418088,0.783329860307276,0.886513985693455,0.97049677465111,0.567397111095488,0.407754650339484,0.861547122709453,0.480191958136857,0.56354443076998,0.07,0.59
0.689324733801186,0.402880686335266,0.827524093911052,0.408476845361292,0.94523115362972,0.342001909390092,0.475382558070123,0.139408621005714,0.672065153717995,0.896334278397262,0.459992560558021,0.580115190707147,0.845000517554581,0.480154801160097,0.129184450022876,0.492027246393263,0.383092583157122,0.211793521419168,0.69095350895077,0.125607656314969,0.99398728273809,0.202241150662303,0.690098948776722,0.165129568427801,0.34279368724674,0.513197664171457,0.776089791208506,0.982364664785564,0.780209456570446,0.686513775028288,0.0581664415076375,0.659283726476133,0.375365307554603,0.468642083927989,0.164418491534889,0.119076859205961,0.0181689010933042,0.938660166226327,62.6,87.14
0.487267422489822,0.916102804243565,0.344836584292352,0.880546971224248,0.370027589611709,0.782646809704602,0.690160255879164,0.657886344008148,0.0539113078266382,0.0762085020542145,0.613788571208715,0.159693973138928,0.401028295047581,0.889812559820712,0.570261362940073,0.668268690817058,0.616666139103472,0.817308582365513,0.000213642604649067,0.564014815725386,0.178560835309327,0.885067406110466,0.454472308978438,0.937027988024056,0.835440407507122,0.454354635439813,0.0779230305925012,0.136648183688521,0.487152270972729,0.451133459806442,0.566832674667239,0.169371052645147,0.604486079886556,0.846685610711575,0.904896758496761,0.508511891588569,0.723224844783545,0.439961641095579,0.23,1.03
0.29549285210669,0.289174351841211,0.644397017545998,0.0859237611293793,0.783485070802271,0.933678088709712,0.845256919972599,0.773050100542605,0.796044175513089,0.753979131579399,0.330940053798258,0.802716397680342,0.574426499195397,0.855302932672203,0.973701949231327,0.931601750664413,0.196741729974747,0.00465036742389202,0.134888884611428,0.668371330015361,0.796139364130795,0.680883128196001,0.932836008258164,0.756975522264838,0.146113221533597,0.693854393437505,0.214474963955581,0.48634980712086,0.749485462903976,0.96673038508743,0.737140922807157,0.00481122918426991,0.717400864697993,0.348145770840347,0.2592852441594,0.413614009507,0.202833788469434,0.315989985130727,0.07,0.46
0.529044169932604,0.779812960885465,0.185189742594957,0.60945793800056,0.405562502332032,0.440725536085665,0.0683325231075287,0.305632189847529,0.414197622798383,0.218514057807624,0.73576839081943,0.44184946641326,0.179529373534024,0.26496215723455,0.287751827389002,0.221124918200076,0.803011208772659,0.899230908602476,0.571842663921416,0.106917768716812,0.093934116885066,0.496514269150794,0.164982321672142,0.0173012828454375,0.654198796488345,0.275635288096964,0.889538129791617,0.644627328962088,0.0188529463484883,0.170799380168319,0.13789800927043,0.510352658107877,0.301025156863034,0.961312939412892,0.561775229871273,0.959787159226835,0.556383053772151,0.812650865875185,42.2,69.96
0.945609557442367,0.167624250985682,0.43989188876003,0.273610915057361,0.147289216518402,0.729580758139491,0.364611580036581,0.532886592671275,0.50660374481231,0.498442620970309,0.115598891861737,0.0375578934326768,0.887359316460788,0.134374831803143,0.666602137498558,0.325589722953737,0.739606870338321,0.258259292691946,0.943045001477003,0.934195889160037,0.405024969950318,0.848694059997797,0.305979357101023,0.539574816823006,0.409114945679903,0.189208424650133,0.509123438969254,0.784324407577515,0.98187434207648,0.279537091962993,0.895125865936279,0.783481423743069,0.833655761554837,0.0649504829198122,0.803303671069443,0.2158367857337,0.938056292943656,0.6875244313851,0.05,0.4
0.245505151338875,0.653563180938363,0.980520879849792,0.812273715622723,0.542788799852133,0.144823581911623,0.579282004386187,0.0144074391573668,0.126733756624162,0.536829041317105,0.958813572302461,0.71091827377677,0.366482052020729,0.731564447283745,0.102675285190344,0.522446532733738,0.260153664276004,0.644996462389827,0.255969144403934,0.372617875225842,0.704779476858675,0.031522267498076,0.541606365703046,0.310629711486399,0.916595354676247,0.778801877051592,0.340011148713529,0.0676019312813878,0.251248454675078,0.606652753427625,0.479964542202652,0.293198277242482,0.186555838212371,0.748414415866137,0.000324955210089684,0.668320866301656,0.303337210789323,0.191112683154643,42.85,69.57
0.154549235478044,0.493622331880033,0.286009840667248,0.516204985789955,0.671629047952592,0.225598754361272,0.885254878550768,0.570218481123447,0.827858258038759,0.305331597104669,0.907366042025387,0.513460550457239,0.0455649122595787,0.230300768278539,0.350325535051525,0.162252362817526,0.816928890533745,0.399429519660771,0.464975392445922,0.510042358189821,0.824344157241285,0.16552000772208,0.0336882211267948,0.220966379158199,0.472143575549126,0.312684533186257,0.5637929122895,0.0264044208452106,0.826893015764654,0.859581733122468,0.24902443215251,0.690750551410019,0.200135628692806,0.386408270336688,0.955066546797752,0.89693405199796,0.814160752110183,0.16921420302242,72.63,91.89
0.919350791722536,0.953011427074671,0.760381416417658,0.0541451247408986,0.0183016313239932,0.648776200599968,0.170851483009756,0.102091036736965,0.446042252704501,0.722144686616957,0.00259458459913731,0.246368349529803,0.708284020423889,0.639973694458604,0.911139626055956,0.99779568426311,0.183316138572991,0.504916689358652,0.780837329104543,0.198588757775724,0.00311166420578957,0.980626141652465,0.798550942912698,0.989101300016046,0.979497510939837,0.653265846893191,0.269709284417331,0.872151410207152,0.408730434253812,0.00316870491951704,0.625856189988554,0.200320300646126,0.787422179244459,0.804003304801881,0.225818227045238,0.475761397741735,0.429430136457086,0.670849091373384,0.19,0.65
0.617776232771575,0.119875947013497,0.614685187116265,0.843052290380001,0.276506712660193,0.42188430018723,0.404632478952408,0.861145696602762,0.599971871823072,0.940294231288135,0.630473808385432,0.2795648612082,0.482639549300075,0.759395369328558,0.0402236459776759,0.580779321491718,0.367813753895462,0.146186864934862,0.644223622046411,0.776111052371562,0.497685104608536,0.364591370336711,0.656329415738583,0.451079738326371,0.207062364555895,0.819390319287777,0.144142529927194,0.697424376383424,0.590531874448061,0.425683392211795,0.39971427898854,0.474555322900414,0.320098228752613,0.169604033231735,0.483321575447917,0.731429554522038,0.0767255742102861,0.795726709999144,41.78,68.69
0.323922065086663,0.574565307237208,0.0889230696484447,0.367800747975707,0.912257144227624,0.952491370029747,0.681778128258884,0.34252158459276,0.220071217045188,0.0244646146893501,0.287194652482867,0.984165758825839,0.77133927308023,0.356537904590368,0.729042392224073,0.258959019556642,0.632423686794937,0.759517406113446,0.0782396076247096,0.464532995596528,0.674492861144245,0.546875497326255,0.425646504387259,0.714310210198164,0.715274189598858,0.152159313671291,0.944238172844052,0.418171367608011,0.172375955618918,0.688410780392587,0.975275039672852,0.979999715462327,0.66933610662818,0.516901349648833,0.711104546673596,0.153944985941052,0.68029388319701,0.294340477325022,0.15,0.84
0.398260820657015,0.201482084579766,0.915827729739249,0.666941621340811,0.498565055429935,0.830207174643874,0.774499218910933,0.227094610221684,0.993442230857909,0.8311453089118,0.500439944677055,0.118853548541665,0.190706891939044,0.384673295542598,0.820719021372497,0.0279231388121843,0.05625887401402,0.0718439249321818,0.212914551608264,0.303017027676105,0.292273747734725,0.753381014801562,0.962420490570366,0.597492075525224,0.279860774986446,0.886765329167247,0.830757170915604,0.208851605653763,0.934701071120799,0.204062439501286,0.828202621079981,0.814482412301004,0.524437948130071,0.0222751023247838,0.0773490946739912,0.799434543587267,0.144257803447545,0.418396861292422,0.39,1.44
0.661109024658799,0.742962991818786,0.382507562637329,0.13779982086271,0.815940756350756,0.294411682523787,0.0599580323323607,0.69521585572511,0.373343291692436,0.133571575395763,0.410155829042196,0.633040799759328,0.55532961152494,0.981817225925624,0.386539053171873,0.819384559988976,0.943991975858808,0.958608985878527,0.525112478993833,0.991547736339271,0.59792573004961,0.0684852860867977,0.197558361105621,0.364528840407729,0.772381498478353,0.0789101542904973,0.0076227830722928,0.925543588586152,0.32918344065547,0.910145387984812,0.296830805018544,0.324659145437181,0.487945194356143,0.666188965551555,0.86909690964967,0.316188449971378,0.599332850426435,0.921651222743094,50.6,78.02
0.860389200039208,0.326086796820164,0.242559279315174,0.973768906667829,0.572375350631773,0.505008583888412,0.263435028493404,0.467514196410775,0.703788728453219,0.415418216027319,0.78593888040632,0.853738376870751,0.253758259117603,0.605143748223782,0.507695416919887,0.726582666859031,0.505580063909292,0.317533419467509,0.896040389314294,0.0378352524712682,0.901154439896345,0.718136594630778,0.339779765345156,0.824669540859759,0.0409026388078928,0.385933573357761,0.375469067133963,0.504872993566096,0.671063164249063,0.518699046224356,0.553080214187503,0.0982757359743118,0.89276809617877,0.29765884205699,0.609511241316795,0.570376511663198,0.902931872755289,0.546771011315286,0.06,0.5
0.0645816503092647,0.870558398775756,0.709105895832181,0.440225463360548,0.241328899748623,0.119611465372145,0.540718439035118,0.986152136698365,0.0856042159721255,0.612008476629853,0.132086254656315,0.402057691477239,0.992407992482185,0.0148180844262242,0.191754270344973,0.425407711416483,0.4946632348001,0.71208034735173,0.334208680316806,0.726242458447814,0.208768150769174,0.400422614067793,0.570462330244482,0.0887673795223236,0.532816408202052,0.585890956223011,0.708033334463835,0.346564974635839,0.0655369674786925,0.343922828324139,0.0720009179785848,0.604334741830826,0.117738388478756,0.886899033561349,0.319227765314281,0.0559419449418783,0.354087826795876,0.0432808687910438,0.86,3.4
0.0745041612535715,0.450304304249585,0.228985488414764,0.0624123187735677,0.990842229686677,0.150533806532621,0.093982863239944,0.684961727820337,0.51018073130399,0.383583736605942,0.634367980994284,0.0291452640667558,0.739545403979719,0.973308691754937,0.21699486579746,0.0612109871581197,0.646142146550119,0.0939848916605115,0.391911837272346,0.637550018727779,0.284819439053535,0.985494730994105,0.926219198852777,0.794662652537227,0.709120389074087,0.7422253806144,0.180105210281909,0.567452093586326,0.741619095206261,0.955395504832268,0.0977946119382977,0.896164682693779,0.90471520088613,0.756890553981066,0.331896476447582,0.901168406009674,0.0434956848621368,0.699744379147887,0.1,0.43
0.874400097876787,0.995630411431193,0.691427269019186,0.523440721444786,0.323842878453434,0.724113899283111,0.816707529127598,0.142621225677431,0.138097985647619,0.581157950684428,0.291120370849967,0.730801220983267,0.0143264895305037,0.375174491666257,0.528845116496086,0.848836108110845,0.354097149334848,0.996282569132745,0.830932713113725,0.0759724853560328,0.606112937442958,0.176219317130744,0.163798132911325,0.0578000834211707,0.217145346105099,0.285919324494898,0.981513116508722,0.284235621802509,0.0267250360921025,0.157576241530478,0.527116632089019,0.402194720692933,0.114059628918767,0.433519022539258,0.598742368631065,0.480056697502732,0.713401579298079,0.202379805967212,64.61,87.24
0.666575002484024,0.0767991691827774,0.933429347351193,0.35958886705339,0.0644695367664099,0.450335096567869,0.614176518283784,0.886054702103138,0.784705233760178,0.862054970115423,0.919104573316872,0.764002257026732,0.802593194879591,0.00673697516322136,0.392304322682321,0.697497316636145,0.165570789016783,0.356001324020326,0.717638241127133,0.902518180198967,0.892724051140249,0.543994499370456,0.302830539643764,0.502070687711239,0.970039677806199,0.249236828647554,0.604146786034107,0.14472374971956,0.974012712948024,0.267102632671595,0.252360174432397,0.174842739477754,0.520851721055806,0.532273818738759,0.856245120987296,0.719016489572823,0.784821973182261,0.327260211110115,0.26,1.27
0.400126692838967,0.617425600998104,0.396157409064472,0.835761241614819,0.749047795310616,0.924313324503601,0.328709628432989,0.410386018455029,0.410692623816431,0.165465190075338,0.0143014211207628,0.499855007976294,0.451393187977374,0.596072130836546,0.830086894333363,0.392241979949176,0.83467619959265,0.734891657717526,0.0287394430488348,0.34106414578855,0.215977359563112,0.351912337355316,0.536931177601218,0.270069771446288,0.477702775038779,0.785118449479342,0.312351983971894,0.986507276073098,0.259111991152167,0.596236285753548,0.872598760761321,0.685047725215554,0.49998286459595,0.154229569248855,0.0879348339512944,0.141715115867555,0.458646960556507,0.824860118329525,4.94,14.46
0.318211931735277,0.244346178136766,0.600991503335536,0.130385271273553,0.16372311860323,0.79592514783144,0.237957368604839,0.0176190827041864,0.684197090566158,0.97212681081146,0.789795025251806,0.603166184388101,0.52409113291651,0.631466711871326,0.735240153037012,0.129015180282295,0.47725161164999,0.422519358806312,0.147909430786967,0.422712240368128,0.817194547504187,0.0890417732298374,0.0776716144755483,0.418144213035703,0.542762494646013,0.0509853968396783,0.417531727813184,0.636500743217766,0.504843516275287,0.1118802446872,0.948426701128483,0.520505911670625,0.323836104944348,0.650816045701504,0.700274547562003,0.810672719031572,0.998539572581649,0.950926013290882,76.03,93.32
0.616154516115785,0.699890043586493,0.0713691636919975,0.658609100617468,0.526020634919405,0.328478178940713,0.960788384079933,0.559964830055833,0.0582102257758379,0.0553132407367229,0.136034741997719,0.148601578548551,0.221968189813197,0.220800412818789,0.0501432195305824,0.968291566707194,0.522989712655544,0.543594450689852,0.582781815901399,0.861118926666677,0.0114815002307296,0.779764496721327,0.84009303431958,0.682365494780242,0.0348551301285625,0.977494763210416,0.74896683730185,0.482278242707253,0.227304506115615,0.751556958071887,0.426576341502368,0.0259222900494933,0.657448118552566,0.0376500766724348,0.495929104276001,0.327609581872821,0.258357941173017,0.451213359832764,0.07,0.67
0.90918415505439,0.368701951578259,0.30348816793412,0.447580885142088,0.768784009851515,0.617211051285267,0.726061402820051,0.285391976125538,0.895977914333344,0.274420036002994,0.512201244942844,0.369303694926202,0.961161716841161,0.348458108492196,0.936924292705953,0.609917244873941,0.957617035135627,0.183711604215205,0.96188463177532,0.156429917551577,0.489560368470848,0.381853688508272,0.701060743071139,0.128475744277239,0.778047045692801,0.549848947674036,0.868429591879249,0.0887700133025646,0.772448946721852,0.67309888266027,0.669428578577936,0.299172520637512,0.188157067634165,0.934012287296355,0.236343078315258,0.567072906531394,0.235974631272256,0.0763360839337111,81.09,95.71
0.140782463364303,0.827236571349204,0.77415163256228,0.982160555198789,0.420159135945141,0.00719346757978201,0.440488133579493,0.761047785170376,0.268060261383653,0.69024917203933,0.421824637800455,0.886374847963452,0.285012236796319,0.750322438776493,0.371900096535683,0.292074088938534,0.0426319744437933,0.7813188014552,0.276646028272808,0.594961056485772,0.681885652244091,0.689773418940604,0.466959520243108,0.895617951638997,0.27026610262692,0.484170875512064,0.0431894836947322,0.809547514654696,0.494918502867222,0.439728929661214,0.205683175474405,0.808771476149559,0.79106751549989,0.250547646544874,0.942153814248741,0.0526995239779353,0.507494075223804,0.575799575075507,0.18,0.59
0.239314366132021,0.042299535125494,0.453526932746172,0.690337587147951,0.291326163336635,0.113350976258516,0.0240492559969425,0.314909282140434,0.714851596392691,0.468562935478985,0.463887776248157,0.829680303111672,0.119345616549253,0.256440333090723,0.112592346034944,0.902146261185408,0.598919128067791,0.0443724319338799,0.438931887038052,0.272439862601459,0.788884436711669,0.573649327270687,0.959775257855654,0.571580572985113,0.840998666360974,0.924332140013576,0.798098819330335,0.846476382575929,0.926947207190096,0.218048519454896,0.444233144633472,0.206324107944965,0.837851502001286,0.61450687982142,0.0209126519039273,0.265500817447901,0.109870350919664,0.534588105976582,0.13,0.54
